class,vtable_addr,slot,func_addr,func_name,fingerprint
ASFunctionHandler,0x0,0,0x140BF5800,FUN_140bf5800,
ASFunctionHandler,0x0,1,0x140BECE70,,
ASFunctionHandler,0x0,2,0x140BECDB0,VATSMenuPrivate::ASFunctionHandler::MapCodeObjectFunctions(void),
AStarSearch,0x0,0,0x140857830,FUN_140857830,
AStarSearch,0x0,1,0x142991466,,
AStarSearch,0x0,2,0x142991466,,
AbsorbEffect,0x0,0,0x140C93D30,FUN_140c93d30,
AbsorbEffect,0x0,1,0x140C95690,"ActiveEffect::AdjustForPerks(Actor_*,MagicTarget_*)",
AbsorbEffect,0x0,2,0x140CD1E80,ValueModifierEffect::OnAdd(MagicTarget_*),
AbsorbEffect,0x0,3,0x140C93DB0,,
AbsorbEffect,0x0,4,0x140C95990,,
AbsorbEffect,0x0,5,0x140CD21F0,ValueModifierEffect::Update(float),
AbsorbEffect,0x0,6,0x140C95C70,"ActiveEffect::EvaluateConditions(float,bool)",
AbsorbEffect,0x0,7,0x140C95E40,"ActiveEffect::EvaluateActiveStatus(float,bool)",
AbsorbEffect,0x0,8,0x140CD1DC0,ValueModifierEffect::IsCausingHealthDamage(void),
AbsorbEffect,0x0,9,0x140CD1E20,ValueModifierEffect::IsCausingRadDamage(void),
AbsorbEffect,0x0,10,0x140C93DD0,,
AbsorbEffect,0x0,11,0x140C96200,ActiveEffect::SaveGame(BGSSaveFormBuffer_*),
AbsorbEffect,0x0,12,0x140C96490,ActiveEffect::LoadGame(BGSLoadFormBuffer_*),
AbsorbEffect,0x0,13,0x140C96830,ActiveEffect::FinishLoadGame(BGSLoadFormBuffer_*),
AbsorbEffect,0x0,14,0x140C968B0,FUN_140c968b0,
AbsorbEffect,0x0,15,0x140C96B50,ActiveEffect::Compare(ActiveEffect_*),
AbsorbEffect,0x0,16,0x140C93D90,,
AbsorbEffect,0x0,17,0x140C93DE0,,
AbsorbEffect,0x0,18,0x140C93DA0,,
AbsorbEffect,0x0,19,0x140C96E00,ActiveEffect::ShouldDispelOnDeath(void),
AbsorbEffect,0x0,20,0x140CD1F50,,
AbsorbEffect,0x0,21,0x140CD1C10,ValueModifierEffect::ClearTargetImpl(void),
AbsorbEffect,0x0,22,0x140CD20F0,FUN_140cd20f0,
AbsorbEffect,0x0,23,0x140CD23E0,ValueModifierEffect::Finish(void),
AbsorbEffect,0x0,24,0x140C96F80,ActiveEffect::CanFinish(void),
AbsorbEffect,0x0,25,0x140CD28F0,ValueModifierEffect::CheckCustomSkillUseConditions(void),
AbsorbEffect,0x0,26,0x140CD2990,ValueModifierEffect::GetCustomSkillUseMagnitudeMultiplier(float),
AbsorbEffect,0x0,27,0x140CD1F80,ValueModifierEffect::ShouldModifyOnStart(void),
AbsorbEffect,0x0,28,0x140C937B0,AbsorbEffect::ModifyOnStart(void),
AbsorbEffect,0x0,29,0x140CD2130,ValueModifierEffect::ShouldModifyOnUpdate(void),
AbsorbEffect,0x0,30,0x140C93850,AbsorbEffect::ModifyOnUpdate(float),
AbsorbEffect,0x0,31,0x140CD2240,FUN_140cd2240,
AbsorbEffect,0x0,32,0x140C93900,"AbsorbEffect::ModifyOnFinish(Actor_*,Actor_*,float)",
AbsorbEffect,0x0,33,0x140CD2490,"ValueModifierEffect::ModifyActorValue(Actor_*,float,ActorValueInfo_*)",
AbstractHeap,0x0,0,0x141BA1D90,FUN_141ba1d90,
AbstractHeap,0x0,1,0x142991466,,
AbstractHeap,0x0,2,0x141BA0D10,,
AbstractHeap,0x0,3,0x141BA0A60,,
AbstractHeap,0x0,4,0x141BA1D60,,
AbstractHeap,0x0,5,0x141BA0A40,,
AbstractHeap,0x0,6,0x141BA1D80,,
AbstractHeap,0x0,7,0x141BA0B80,,
AbstractHeap,0x0,8,0x142991466,,
AbstractHeap,0x0,9,0x142991466,,
AbstractHeap,0x0,10,0x141B9D320,,
AbstractHeap,0x0,11,0x142991466,,
AbstractHeap,0x0,12,0x141BA0B90,"AbstractHeap::GetHeapStats(HeapStats_*,bool)",
AbstractHeap,0x0,13,0x141BA0D50,,
AbstractHeap,0x0,14,0x141BA0D60,,
AbstractHeap,0x0,15,0x142991466,,
AbstractHeap,0x0,16,0x142991466,,
AbstractHeap,0x0,17,0x141BA1810,,
AbstractHeap,0x0,18,0x141BA1820,,
AbstractHeap,0x0,19,0x141BA1830,,
AbstractHeap,0x0,20,0x141BA1840,,
AccumulatingValueModifierEffect,0x0,0,0x140C94E70,FUN_140c94e70,
AccumulatingValueModifierEffect,0x0,1,0x140C95690,"ActiveEffect::AdjustForPerks(Actor_*,MagicTarget_*)",
AccumulatingValueModifierEffect,0x0,2,0x140CD1E80,ValueModifierEffect::OnAdd(MagicTarget_*),
AccumulatingValueModifierEffect,0x0,3,0x140C93DB0,,
AccumulatingValueModifierEffect,0x0,4,0x140C95990,,
AccumulatingValueModifierEffect,0x0,5,0x140CD21F0,ValueModifierEffect::Update(float),
AccumulatingValueModifierEffect,0x0,6,0x140C95C70,"ActiveEffect::EvaluateConditions(float,bool)",
AccumulatingValueModifierEffect,0x0,7,0x140C95E40,"ActiveEffect::EvaluateActiveStatus(float,bool)",
AccumulatingValueModifierEffect,0x0,8,0x140CD1DC0,ValueModifierEffect::IsCausingHealthDamage(void),
AccumulatingValueModifierEffect,0x0,9,0x140CD1E20,ValueModifierEffect::IsCausingRadDamage(void),
AccumulatingValueModifierEffect,0x0,10,0x140C93DD0,,
AccumulatingValueModifierEffect,0x0,11,0x140C94070,AccumulatingValueModifierEffect::SaveGame(BGSSaveFormBuffer_*),
AccumulatingValueModifierEffect,0x0,12,0x140C94130,FUN_140c94130,
AccumulatingValueModifierEffect,0x0,13,0x140C96830,ActiveEffect::FinishLoadGame(BGSLoadFormBuffer_*),
AccumulatingValueModifierEffect,0x0,14,0x140C968B0,FUN_140c968b0,
AccumulatingValueModifierEffect,0x0,15,0x140C96B50,ActiveEffect::Compare(ActiveEffect_*),
AccumulatingValueModifierEffect,0x0,16,0x140C93D90,,
AccumulatingValueModifierEffect,0x0,17,0x140C93DE0,,
AccumulatingValueModifierEffect,0x0,18,0x140C93DA0,,
AccumulatingValueModifierEffect,0x0,19,0x140C96E00,ActiveEffect::ShouldDispelOnDeath(void),
AccumulatingValueModifierEffect,0x0,20,0x140CD1F50,,
AccumulatingValueModifierEffect,0x0,21,0x140CD1C10,ValueModifierEffect::ClearTargetImpl(void),
AccumulatingValueModifierEffect,0x0,22,0x140C941C0,AccumulatingValueModifierEffect::Start(void),
AccumulatingValueModifierEffect,0x0,23,0x140C942E0,AccumulatingValueModifierEffect::Finish(void),
AccumulatingValueModifierEffect,0x0,24,0x140C96F80,ActiveEffect::CanFinish(void),
AccumulatingValueModifierEffect,0x0,25,0x140CD28F0,ValueModifierEffect::CheckCustomSkillUseConditions(void),
AccumulatingValueModifierEffect,0x0,26,0x140CD2990,ValueModifierEffect::GetCustomSkillUseMagnitudeMultiplier(float),
AccumulatingValueModifierEffect,0x0,27,0x140C94500,AccumulatingValueModifierEffect::ShouldModifyOnStart(void),
AccumulatingValueModifierEffect,0x0,28,0x140CD1FE0,ValueModifierEffect::ModifyOnStart(void),
AccumulatingValueModifierEffect,0x0,29,0x140C94540,AccumulatingValueModifierEffect::ShouldModifyOnUpdate(void),
AccumulatingValueModifierEffect,0x0,30,0x140C94580,AccumulatingValueModifierEffect::ModifyOnUpdate(float),
AccumulatingValueModifierEffect,0x0,31,0x140CD2240,FUN_140cd2240,
AccumulatingValueModifierEffect,0x0,32,0x140C946A0,"AccumulatingValueModifierEffect::ModifyOnFinish(Actor_*,Actor_*,float)",
AccumulatingValueModifierEffect,0x0,33,0x140CD2490,"ValueModifierEffect::ModifyActorValue(Actor_*,float,ActorValueInfo_*)",
AcquireInterface,0x0,0,0x1400213B0,Scaleform::AcquireInterface::`vector_deleting_destructor&apos;(uint),
AcquireInterface,0x0,1,0x1420C5DE0,,
AcquireInterface,0x0,2,0x1420C6A80,,
AcquireInterface,0x0,3,0x1420C6C80,,
AcquireInterface,0x0,4,0x1420C6B80,,
Action,0x0,0,0x14005B420,FUN_14005b420,
Action,0x0,1,0x140027980,,
Action,0x0,2,0x141540950,,
Action,0x0,3,0x141540960,,
Action,0x0,4,0x14005C120,,
Action,0x0,5,0x14005C2D0,,
Action,0x0,6,0x14005BF30,"BGSMotorAction::Action::applyAction(hknpWorld_*,float)",
Action,0x0,7,0x14005C290,,
Action,0x0,8,0x14005C2A0,,
Action,0x0,9,0x14005C2B0,,
ActionActivateDoneHandler,0x0,0,0x141008EF0,FUN_141008ef0,
ActionActivateDoneHandler,0x0,1,0x140FF1700,"ActionActivateDoneHandler::executeHandler(Actor_&amp;,BSFixedString_&amp;)",
ActionInput,0x0,0,0x140171920,FUN_140171920,
ActionInput,0x0,1,0x140014680,,
ActionInput,0x0,2,0x140014670,,
ActionInput,0x0,3,0x140014690,,
ActionPolicy,0x0,0,0x14017A890,FUN_14017a890,
ActionPolicy,0x0,1,0x142991466,,
ActivateChoiceListener,0x0,0,0x140B86700,FUN_140b86700,
ActivateChoiceListener,0x0,1,0x140823020,ActivateChoiceListener::UpdatePickRef(PickRefUpdateEvent_&amp;),
ActivateChoiceListener,0x0,2,0x140823150,FUN_140823150,
ActivateChoiceListener,0x0,3,0x1408232E0,FUN_1408232e0,
ActivateHandler,0x0,0,0x140FC6B80,FUN_140fc6b80,
ActivateHandler,0x0,1,0x140FCD4D0,,
ActivateHandler,0x0,2,0x1401ED760,,
ActivateHandler,0x0,3,0x1401ED750,,
ActivateHandler,0x0,4,0x140FC7F60,,
ActivateHandler,0x0,5,0x1401ED710,,
ActivateHandler,0x0,6,0x1401ED700,,
ActivateHandler,0x0,7,0x1401ED730,,
ActivateHandler,0x0,8,0x1401ED6F0,,
ActivateHandler,0x0,9,0x1401ED720,,
ActivateHandler,0x0,10,0x1401ED6E0,,
ActivateHandler,0x0,11,0x140FC7F00,,
ActivateHandler,0x0,12,0x140FCC630,,
ActivateHandler,0x0,13,0x140FBF950,,
ActivateHandler,0x0,14,0x140FCD450,,
ActiveEffect,0x0,0,0x140C98C40,FUN_140c98c40,
ActiveEffect,0x0,1,0x140C95690,"ActiveEffect::AdjustForPerks(Actor_*,MagicTarget_*)",
ActiveEffect,0x0,2,0x140C95880,ActiveEffect::OnAdd(MagicTarget_*),
ActiveEffect,0x0,3,0x140C93DB0,,
ActiveEffect,0x0,4,0x140C95990,,
ActiveEffect,0x0,5,0x140C99130,,
ActiveEffect,0x0,6,0x140C95C70,"ActiveEffect::EvaluateConditions(float,bool)",
ActiveEffect,0x0,7,0x140C95E40,"ActiveEffect::EvaluateActiveStatus(float,bool)",
ActiveEffect,0x0,8,0x140C961E0,,
ActiveEffect,0x0,9,0x140C961F0,,
ActiveEffect,0x0,10,0x140C93DD0,,
ActiveEffect,0x0,11,0x140C96200,ActiveEffect::SaveGame(BGSSaveFormBuffer_*),
ActiveEffect,0x0,12,0x140C96490,ActiveEffect::LoadGame(BGSLoadFormBuffer_*),
ActiveEffect,0x0,13,0x140C96830,ActiveEffect::FinishLoadGame(BGSLoadFormBuffer_*),
ActiveEffect,0x0,14,0x140C968B0,FUN_140c968b0,
ActiveEffect,0x0,15,0x140C96B50,ActiveEffect::Compare(ActiveEffect_*),
ActiveEffect,0x0,16,0x140C93D90,,
ActiveEffect,0x0,17,0x140C93DE0,,
ActiveEffect,0x0,18,0x140C93DA0,,
ActiveEffect,0x0,19,0x140C96E00,ActiveEffect::ShouldDispelOnDeath(void),
ActiveEffect,0x0,20,0x140C96E20,,
ActiveEffect,0x0,21,0x140C96EA0,FUN_140c96ea0,
ActiveEffect,0x0,22,0x140C99120,,
ActiveEffect,0x0,23,0x140C98EA0,,
ActiveEffect,0x0,24,0x140C96F80,ActiveEffect::CanFinish(void),
ActiveEffect,0x0,25,0x140C97A50,,
ActiveEffect,0x0,26,0x140C97A60,,
ActiveEffectReferenceEffectController,0x0,0,0x140C98CA0,FUN_140c98ca0,
ActiveEffectReferenceEffectController,0x0,1,0x140CC4490,,
ActiveEffectReferenceEffectController,0x0,2,0x140CC44B0,,
ActiveEffectReferenceEffectController,0x0,3,0x140CC44C0,ActiveEffectReferenceEffectController::GetScale(void),
ActiveEffectReferenceEffectController,0x0,4,0x140CC4520,,
ActiveEffectReferenceEffectController,0x0,5,0x140CC4540,,
ActiveEffectReferenceEffectController,0x0,6,0x140CC4560,ActiveEffectReferenceEffectController::GetUseSourcePosition(void),
ActiveEffectReferenceEffectController,0x0,7,0x140CC45D0,,
ActiveEffectReferenceEffectController,0x0,8,0x140CC45F0,FUN_140cc45f0,
ActiveEffectReferenceEffectController,0x0,9,0x140CC4620,FUN_140cc4620,
ActiveEffectReferenceEffectController,0x0,10,0x140CC4650,ActiveEffectReferenceEffectController::RemoveHitEffect(ReferenceEffect_*),
ActiveEffectReferenceEffectController,0x0,11,0x140CC4690,FUN_140cc4690,
ActiveEffectReferenceEffectController,0x0,12,0x140CC46E0,FUN_140cc46e0,
ActiveEffectReferenceEffectController,0x0,13,0x140CC4730,FUN_140cc4730,
ActiveEffectReferenceEffectController,0x0,14,0x140CC4780,,
ActiveEffectReferenceEffectController,0x0,15,0x140CC3CA0,FUN_140cc3ca0,
ActiveEffectReferenceEffectController,0x0,16,0x140CC3CD0,,
ActiveEffectReferenceEffectController,0x0,17,0x140CC3CE0,,
ActiveEffectReferenceEffectController,0x0,18,0x140CC3CF0,,
ActiveEffectReferenceEffectController,0x0,19,0x140CC3D00,,
ActiveEffectReferenceEffectController,0x0,20,0x140CC3D10,,
ActiveEffectReferenceEffectController,0x0,21,0x140CC3D20,ReferenceEffectController::GetIsRootActor(void),
ActiveEffectReferenceEffectController,0x0,22,0x140CC3D60,,
ActiveEffectReferenceEffectController,0x0,23,0x140CC4790,ActiveEffectReferenceEffectController::EffectShouldFaceTarget(void),
ActiveEffectReferenceEffectController,0x0,24,0x140CC47F0,ActiveEffectReferenceEffectController::GetFacingTarget(void),
ActiveEffectReferenceEffectController,0x0,25,0x140CC3D90,,
ActiveEffectReferenceEffectController,0x0,26,0x140CC3DA0,,
ActiveEffectReferenceEffectController,0x0,27,0x140CC3DB0,,
ActiveEffectReferenceEffectController,0x0,28,0x140CC3DC0,,
ActiveEffectReferenceEffectController,0x0,29,0x140CC3DD0,,
ActiveEffectReferenceEffectController,0x0,30,0x140CC4870,,
ActiveEffectReferenceEffectController,0x0,31,0x140CC4890,,
ActiveEffectReferenceEffectController,0x0,32,0x140CC48A0,ActiveEffectReferenceEffectController::GetAllowNo3D(void),
ActiveEffectReferenceEffectController,0x0,33,0x140CC48F0,FUN_140cc48f0,
ActiveEffectReferenceEffectController,0x0,34,0x140CC4960,,
ActorKnowledge,0x0,0,0x140FE18C0,ActorKnowledge::`vector_deleting_destructor&apos;(uint),
ActorKnowledge,0x0,1,0x141C13D80,,
ActorLookCameraState,0x0,0,0x140830F50,FUN_140830f50,
ActorLookCameraState,0x0,1,0x1408302A0,"VATSCamera::ActorLookCameraState::PreUpdate(VATSCamera::StateOutput_&amp;,float)",
ActorLookCameraState,0x0,2,0x14082F530,,
ActorLookCameraState,0x0,3,0x14082F540,,
ActorMagicCaster,0x0,0,0x140C9CDA0,FUN_140c9cda0,
ActorMagicCaster,0x0,1,0x140C99A90,ActorMagicCaster::Update(float),
ActorMagicCaster,0x0,2,0x140CAA3F0,"MagicCaster::CastSpellImmediate(MagicItem_*,bool,TESObjectREFR_*,float,bool,float,Actor_*)",
ActorMagicCaster,0x0,3,0x140CAA540,,
ActorMagicCaster,0x0,4,0x140C994D0,ActorMagicCaster::RequestCastImpl(void),
ActorMagicCaster,0x0,5,0x140C995B0,ActorMagicCaster::StartChargeImpl(void),
ActorMagicCaster,0x0,6,0x140C99680,ActorMagicCaster::StartReadyImpl(void),
ActorMagicCaster,0x0,7,0x140C99720,ActorMagicCaster::StartCastImpl(void),
ActorMagicCaster,0x0,8,0x140C99940,ActorMagicCaster::FinishCastImpl(void),
ActorMagicCaster,0x0,9,0x140C99830,ActorMagicCaster::InterruptCastImpl(bool),
ActorMagicCaster,0x0,10,0x140C99F40,,
ActorMagicCaster,0x0,11,0x140C9A190,,
ActorMagicCaster,0x0,12,0x140C9B550,,
ActorMagicCaster,0x0,13,0x140C99990,,
ActorMagicCaster,0x0,14,0x140CAD1D0,MagicCaster::GetCasterObjectReference(Actor_*_*),
ActorMagicCaster,0x0,15,0x140C999A0,ActorMagicCaster::GetMagicNode(void),
ActorMagicCaster,0x0,16,0x140C99A70,,
ActorMagicCaster,0x0,17,0x140C9AD60,ActorMagicCaster::SetCurrentSpellImpl(MagicItem_*),
ActorMagicCaster,0x0,18,0x140C9AC90,FUN_140c9ac90,
ActorMagicCaster,0x0,19,0x140C9ACF0,ActorMagicCaster::DeselectSpellImpl(void),
ActorMagicCaster,0x0,20,0x140C9AE40,,
ActorMagicCaster,0x0,21,0x140CAD4A0,MagicCaster::SetCastingTimerForCharge(void),
ActorMagicCaster,0x0,22,0x140C9A670,,
ActorMagicCaster,0x0,23,0x140C9A680,,
ActorMagicCaster,0x0,24,0x140C9A690,,
ActorMagicCaster,0x0,25,0x140C9AF10,ActorMagicCaster::SaveGame(BGSSaveFormBuffer_*),
ActorMagicCaster,0x0,26,0x140C9B040,ActorMagicCaster::LoadGame(BGSLoadFormBuffer_*),
ActorMagicCaster,0x0,27,0x140C9B180,FUN_140c9b180,
ActorMagicCaster,0x0,28,0x140C9B250,,
ActorMagicCaster,0x0,29,0x140C9B4C0,"ActorMagicCaster::AdjustActiveEffect(ActiveEffect_*,float,bool)",
ActorMediator,0x0,0,0x140E757A0,FUN_140e757a0,
ActorMediator,0x0,1,0x140E752E0,"ActorMediator::ProcessEvent(BSAnimationGraphEvent_&amp;,BSTEventSource&lt;BSAnimationGraphEvent&gt;_*)",
ActorMovementDeltaSmoothedChannel,0x0,0,0x140FE8AE0,FUN_140fe8ae0,
ActorMovementDeltaSmoothedChannel,0x0,1,0x142991466,,
ActorMover,0x0,0,0x140FA1320,FUN_140fa1320,
ActorPackageData,0x0,0,0x1407131E0,,
ActorPackageData,0x0,1,0x142991466,,
ActorPackageData,0x0,2,0x140713320,,
ActorPackageData,0x0,3,0x140713350,,
ActorPackageData,0x0,4,0x140713300,,
ActorPackageData,0x0,5,0x142991466,,
ActorPackageData,0x0,6,0x142991466,,
ActorPackageData,0x0,7,0x140713330,,
ActorPackageData,0x0,8,0x140713340,,
ActorSpeedSmoothedChannel,0x0,0,0x140FE8B30,FUN_140fe8b30,
ActorSpeedSmoothedChannel,0x0,1,0x140FE7DE0,FUN_140fe7de0,
ActorState,0x0,0,0x140E77AE0,,
ActorState,0x0,1,0x142991466,,
ActorState,0x0,2,0x142991466,,
ActorState,0x0,3,0x142991466,,
ActorState,0x0,4,0x142991466,,
ActorState,0x0,5,0x142991466,,
ActorState,0x0,6,0x142991466,,
ActorState,0x0,7,0x142991466,,
ActorState,0x0,8,0x142991466,,
ActorState,0x0,9,0x142991466,,
ActorState,0x0,10,0x142991466,,
ActorState,0x0,11,0x142991466,,
ActorState,0x0,12,0x142991466,,
ActorState,0x0,13,0x142991466,,
ActorState,0x0,14,0x142991466,,
ActorState,0x0,15,0x142991466,,
ActorState,0x0,16,0x142991466,,
ActorState,0x0,17,0x142991466,,
ActorState,0x0,18,0x142991466,,
ActorState,0x0,19,0x142991466,,
ActorState,0x0,20,0x142991466,,
ActorState,0x0,21,0x142991466,,
ActorState,0x0,22,0x142991466,,
ActorState,0x0,23,0x142991466,,
ActorState,0x0,24,0x142991466,,
ActorState,0x0,25,0x142991466,,
ActorState,0x0,26,0x142991466,,
ActorState,0x0,27,0x142991466,,
ActorState,0x0,28,0x142991466,,
ActorState,0x0,29,0x142991466,,
ActorState,0x0,30,0x142991466,,
ActorState,0x0,31,0x140E772F0,,
ActorState,0x0,32,0x142991466,,
ActorState,0x0,33,0x140E77300,,
ActorState,0x0,34,0x140E77040,,
ActorState,0x0,35,0x140E77090,FUN_140e77090,
ActorState,0x0,36,0x142991466,,
ActorState,0x0,37,0x142991466,,
ActorState,0x0,38,0x142991466,,
ActorState,0x0,39,0x140E772E0,,
ActorTargetCheck,0x0,0,0x140CB0600,FUN_140cb0600,
ActorTargetCheck,0x0,1,0x140CB0950,ActorTargetCheck::IsValid(Actor_*),
ActorTurnDeltaSmoothedChannel,0x0,0,0x140FE8B80,FUN_140fe8b80,
ActorTurnDeltaSmoothedChannel,0x0,1,0x140FE7F60,"ActorTurnDeltaSmoothedChannel&lt;Actor,float&gt;::GetCurrentMovementDelta(Actor_&amp;)",
ActorValueInfo,0x0,0,0x14068F880,,
ActorValueInfo,0x0,1,0x140049AB0,,
ActorValueInfo,0x0,2,0x140158D70,,
ActorValueInfo,0x0,3,0x140158E60,,
ActorValueInfo,0x0,4,0x1400479F0,,
ActorValueInfo,0x0,5,0x140047A10,,
ActorValueInfo,0x0,6,0x14015B180,TESForm::CopyComponent(BaseFormComponent_*),
ActorValueInfo,0x0,7,0x140158D60,FUN_140158d60,
ActorValueInfo,0x0,8,0x14068D7E0,,
ActorValueInfo,0x0,9,0x14068DA10,,
ActorValueInfo,0x0,10,0x14006BD10,,
ActorValueInfo,0x0,11,0x14006BD00,,
ActorValueInfo,0x0,12,0x140159230,"TESForm::CreateDuplicateForm(bool,BSTHashMap&lt;TESForm_*,TESForm_*,BSTDefaultScatterTable&gt;_*)",
ActorValueInfo,0x0,13,0x140159580,,
ActorValueInfo,0x0,14,0x1401595E0,,
ActorValueInfo,0x0,15,0x140159610,,
ActorValueInfo,0x0,16,0x140159620,FUN_140159620,
ActorValueInfo,0x0,17,0x140159630,TESForm::SaveGame(BGSSaveFormBuffer_*),
ActorValueInfo,0x0,18,0x1401596C0,TESForm::LoadGame(BGSLoadFormBuffer_*),
ActorValueInfo,0x0,19,0x1401597C0,FUN_1401597c0,
ActorValueInfo,0x0,20,0x1401597D0,FUN_1401597d0,
ActorValueInfo,0x0,21,0x1401597E0,FUN_1401597e0,
ActorValueInfo,0x0,22,0x1401303A0,,
ActorValueInfo,0x0,23,0x14015A2F0,,
ActorValueInfo,0x0,24,0x14006B930,,
ActorValueInfo,0x0,25,0x14006BAE0,,
ActorValueInfo,0x0,26,0x14015A520,"TESForm::GetFormDetailedString(char_*,uint)",
ActorValueInfo,0x0,27,0x14006B9E0,,
ActorValueInfo,0x0,28,0x14006BAC0,,
ActorValueInfo,0x0,29,0x14006BAA0,,
ActorValueInfo,0x0,30,0x14006BC40,,
ActorValueInfo,0x0,31,0x14006BC50,,
ActorValueInfo,0x0,32,0x14006B8C0,,
ActorValueInfo,0x0,33,0x14006BE10,,
ActorValueInfo,0x0,34,0x14006BA80,,
ActorValueInfo,0x0,35,0x14006BF80,,
ActorValueInfo,0x0,36,0x14006BA90,,
ActorValueInfo,0x0,37,0x14006BA10,,
ActorValueInfo,0x0,38,0x14015A840,,
ActorValueInfo,0x0,39,0x14006B9D0,,
ActorValueInfo,0x0,40,0x14015A950,FUN_14015a950,
ActorValueInfo,0x0,41,0x14015A9C0,TESForm::SetAltered(bool),
ActorValueInfo,0x0,42,0x14006BFA0,,
ActorValueInfo,0x0,43,0x140072870,,
ActorValueInfo,0x0,44,0x14006BFB0,,
ActorValueInfo,0x0,45,0x140072880,,
ActorValueInfo,0x0,46,0x1400727D0,,
ActorValueInfo,0x0,47,0x140072830,,
ActorValueInfo,0x0,48,0x14006CFA0,,
ActorValueInfo,0x0,49,0x14006BCE0,,
ActorValueInfo,0x0,50,0x14006BCD0,,
ActorValueInfo,0x0,51,0x14006BCC0,,
ActorValueInfo,0x0,52,0x140072710,,
ActorValueInfo,0x0,53,0x14015B140,,
ActorValueInfo,0x0,54,0x14015B170,FUN_14015b170,
ActorValueInfo,0x0,55,0x14015B320,FUN_14015b320,
ActorValueInfo,0x0,56,0x14015B370,,
ActorValueInfo,0x0,57,0x14068FA30,,
ActorValueInfo,0x0,58,0x14068FA10,,
ActorValueInfo,0x0,59,0x14068DE30,ActorValueInfo::SetFormEditorID(char_*),
ActorValueInfo,0x0,60,0x14015B3B0,,
ActorValueInfo,0x0,61,0x14015B3C0,,
ActorValueInfo,0x0,62,0x14006BC30,,
ActorValueInfo,0x0,63,0x14006BD20,FUN_14006bd20,
ActorValueInfo,0x0,64,0x140072450,,
ActorValueInfo,0x0,65,0x14015B430,"TESForm::SetFormID(uint,bool)",
ActorValueInfo,0x0,66,0x14006BA60,,
ActorValueInfo,0x0,67,0x14006BDD0,,
ActorValueInfo,0x0,68,0x1400726E0,,
ActorValueInfo,0x0,69,0x140072700,,
ActorValueInfo,0x0,70,0x140072740,,
ActorValueInfo,0x0,71,0x14015BA70,TESForm::GetFilledSlots(void),
ActorValueInfo,0x0,72,0x14015BAB0,,
ActorValueInfo,0x0,73,0x14015BAC0,,
ActorValueOwner,0x0,0,0x1404112F0,FUN_1404112f0,
ActorValueOwner,0x0,1,0x1404130E0,,
ActorValueOwner,0x0,2,0x140413810,,
ActorValueOwner,0x0,3,0x140413370,,
ActorValueOwner,0x0,4,0x140417160,,
ActorValueOwner,0x0,5,0x140414230,,
ActorValueOwner,0x0,6,0x140414220,,
ActorValueOwner,0x0,7,0x1404136B0,,
ActorValueOwner,0x0,8,0x1404169D0,,
ActorValueOwner,0x0,9,0x140416C40,,
ActorValueOwner,0x0,10,0x140690160,,
AddCellGrassTask,0x0,0,0x14010D820,FUN_14010d820,
AddCellGrassTask,0x0,1,0x1400F4600,"AddCellGrassTask::GetDescription(char_*,uint)",
AddCellGrassTask,0x0,2,0x1400F45E0,,
AddCellGrassTask,0x0,3,0x14010E9E0,,
AddCellGrassTask,0x0,4,0x141D27E20,"QueuedFile::Cancel(BS_TASK_STATE,void_*)",
AddCellGrassTask,0x0,5,0x141D24B30,,
AddCellGrassTask,0x0,6,0x1401102C0,,
AddCellGrassTask,0x0,7,0x141D27D90,QueuedFile::Requeue(IO_TASK_PRIORITY),
AddCellGrassTask,0x0,8,0x141D24B70,,
AddCellGrassTask,0x0,9,0x141D24BC0,FUN_141d24bc0,
AddCellGrassTask,0x0,10,0x141D28030,,
AddCellGrassTask,0x0,11,0x141D28040,,
AddCellGrassTask,0x0,12,0x141D28050,,
AddDataObjectListener,0x0,0,0x14158AB60,FUN_14158ab60,
AddDataObjectListener,0x0,1,0x140027980,,
AddDataObjectListener,0x0,2,0x141540950,,
AddDataObjectListener,0x0,3,0x141540960,,
AddDataObjectListener,0x0,4,0x142991466,,
AddObjectListener,0x0,0,0x141E616D0,FUN_141e616d0,
AddObjectListener,0x0,1,0x140027980,,
AddObjectListener,0x0,2,0x141540950,,
AddObjectListener,0x0,3,0x141540960,,
AddObjectListener,0x0,4,0x142991466,,
AddPerkVisitor,0x0,0,0x14055C290,BGSPerk::AddPerkVisitor::operator()(PerkRankData_*),
AddRagdollHandler,0x0,0,0x141008F40,FUN_141008f40,
AddRagdollHandler,0x0,1,0x140FF1A90,,
AimModelPlayerComponent,0x0,0,0x140838710,AimModelPlayerComponent::`scalar_deleting_destructor&apos;(uint),
AimModelPlayerComponent,0x0,1,0x140836A30,AimModelPlayerComponent::Update(float),
AimModelPlayerComponent,0x0,2,0x140837400,,
AlarmPackage,0x0,0,0x140FD47F0,FUN_140fd47f0,
AlarmPackage,0x0,1,0x140049AB0,,
AlarmPackage,0x0,2,0x140158D70,,
AlarmPackage,0x0,3,0x140158E60,,
AlarmPackage,0x0,4,0x1400479F0,,
AlarmPackage,0x0,5,0x140047A10,,
AlarmPackage,0x0,6,0x14015B180,TESForm::CopyComponent(BaseFormComponent_*),
AlarmPackage,0x0,7,0x140707220,TESPackage::InitializeData(void),
AlarmPackage,0x0,8,0x140707310,TESPackage::ClearData(void),
