class,vtable_addr,slot,func_addr,func_name,fingerprint
ASFunctionHandler,0x0,0,0x140BE5320,,
ASFunctionHandler,0x0,1,0x140BD5DE0,,
ASFunctionHandler,0x0,2,0x140BD5D20,,
AStarSearch,0x0,0,0x140864B30,,
AStarSearch,0x0,1,0x142936AC6,,
AStarSearch,0x0,2,0x142936AC6,,
AbsorbEffect,0x0,0,0x140C4CF00,,
AbsorbEffect,0x0,1,0x140C4E860,,
AbsorbEffect,0x0,2,0x140C8AB70,,
AbsorbEffect,0x0,3,0x140C4CF80,,
AbsorbEffect,0x0,4,0x140C4EB60,ActiveEffect::LoadActiveEffect(BGSLoadFormBuffer*),
AbsorbEffect,0x0,5,0x140C8AEE0,,
AbsorbEffect,0x0,6,0x140C4EE40,,
AbsorbEffect,0x0,7,0x140C4F010,,
AbsorbEffect,0x0,8,0x140C8AAB0,_lambda_123fb89b7456a6e391ad8413cb7e9947_::_helper_func_cdecl_,
AbsorbEffect,0x0,9,0x140C8AB10,,
AbsorbEffect,0x0,10,0x140C4CFA0,,
AbsorbEffect,0x0,11,0x140C4F3D0,,
AbsorbEffect,0x0,12,0x140C4F660,,
AbsorbEffect,0x0,13,0x140C4FA00,ActiveEffect::DoStandardCustomSkillUsage(float),
AbsorbEffect,0x0,14,0x140C4FA80,,
AbsorbEffect,0x0,15,0x140C4FD20,,
AbsorbEffect,0x0,16,0x140C4CF60,,
AbsorbEffect,0x0,17,0x140C4CFB0,"FinishActiveEffectVisitor::operator()(BSTSmartPointer<ActiveEffect,BSTSmartPointerIntrusiveRefCount>&)",
AbsorbEffect,0x0,18,0x140C4CF70,,
AbsorbEffect,0x0,19,0x140C4FFD0,,
AbsorbEffect,0x0,20,0x140C8AC40,_lambda_ca9c4543e393283ae837064a07161474_::operator(),
AbsorbEffect,0x0,21,0x140C8A900,,
AbsorbEffect,0x0,22,0x140C8ADE0,,
AbsorbEffect,0x0,23,0x140C8B0D0,,
AbsorbEffect,0x0,24,0x140C50150,,
AbsorbEffect,0x0,25,0x140C8B5E0,,
AbsorbEffect,0x0,26,0x140C8B680,,
AbsorbEffect,0x0,27,0x140C8AC70,,
AbsorbEffect,0x0,28,0x140C4C980,,
AbsorbEffect,0x0,29,0x140C8AE20,,
AbsorbEffect,0x0,30,0x140C4CA20,,
AbsorbEffect,0x0,31,0x140C8AF30,,
AbsorbEffect,0x0,32,0x140C4CAD0,_lambda_64ec4c278a3df3f84bc14527312ceb67_::operator(),
AbsorbEffect,0x0,33,0x140C8B180,,
AbstractHeap,0x0,0,0x141B1F430,,
AbstractHeap,0x0,1,0x142936AC6,,
AbstractHeap,0x0,2,0x141B1E3B0,,
AbstractHeap,0x0,3,0x141B1E100,,
AbstractHeap,0x0,4,0x141B1F400,,
AbstractHeap,0x0,5,0x141B1E0E0,,
AbstractHeap,0x0,6,0x141B1F420,,
AbstractHeap,0x0,7,0x141B1E220,,
AbstractHeap,0x0,8,0x142936AC6,,
AbstractHeap,0x0,9,0x142936AC6,,
AbstractHeap,0x0,10,0x141B1A9C0,,
AbstractHeap,0x0,11,0x142936AC6,,
AbstractHeap,0x0,12,0x141B1E230,,
AbstractHeap,0x0,13,0x141B1E3F0,,
AbstractHeap,0x0,14,0x141B1E400,,
AbstractHeap,0x0,15,0x142936AC6,,
AbstractHeap,0x0,16,0x142936AC6,,
AbstractHeap,0x0,17,0x141B1EEB0,,
AbstractHeap,0x0,18,0x141B1EEC0,,
AbstractHeap,0x0,19,0x141B1EED0,,
AbstractHeap,0x0,20,0x141B1EEE0,,
AccumulatingValueModifierEffect,0x0,0,0x140C4E040,,
AccumulatingValueModifierEffect,0x0,1,0x140C4E860,,
AccumulatingValueModifierEffect,0x0,2,0x140C8AB70,,
AccumulatingValueModifierEffect,0x0,3,0x140C4CF80,,
AccumulatingValueModifierEffect,0x0,4,0x140C4EB60,ActiveEffect::LoadActiveEffect(BGSLoadFormBuffer*),
AccumulatingValueModifierEffect,0x0,5,0x140C8AEE0,,
AccumulatingValueModifierEffect,0x0,6,0x140C4EE40,,
AccumulatingValueModifierEffect,0x0,7,0x140C4F010,,
AccumulatingValueModifierEffect,0x0,8,0x140C8AAB0,_lambda_123fb89b7456a6e391ad8413cb7e9947_::_helper_func_cdecl_,
AccumulatingValueModifierEffect,0x0,9,0x140C8AB10,,
AccumulatingValueModifierEffect,0x0,10,0x140C4CFA0,,
AccumulatingValueModifierEffect,0x0,11,0x140C4D240,,
AccumulatingValueModifierEffect,0x0,12,0x140C4D300,,
AccumulatingValueModifierEffect,0x0,13,0x140C4FA00,ActiveEffect::DoStandardCustomSkillUsage(float),
AccumulatingValueModifierEffect,0x0,14,0x140C4FA80,,
AccumulatingValueModifierEffect,0x0,15,0x140C4FD20,,
AccumulatingValueModifierEffect,0x0,16,0x140C4CF60,,
AccumulatingValueModifierEffect,0x0,17,0x140C4CFB0,"FinishActiveEffectVisitor::operator()(BSTSmartPointer<ActiveEffect,BSTSmartPointerIntrusiveRefCount>&)",
AccumulatingValueModifierEffect,0x0,18,0x140C4CF70,,
AccumulatingValueModifierEffect,0x0,19,0x140C4FFD0,,
AccumulatingValueModifierEffect,0x0,20,0x140C8AC40,_lambda_ca9c4543e393283ae837064a07161474_::operator(),
AccumulatingValueModifierEffect,0x0,21,0x140C8A900,,
AccumulatingValueModifierEffect,0x0,22,0x140C4D390,,
AccumulatingValueModifierEffect,0x0,23,0x140C4D4B0,,
AccumulatingValueModifierEffect,0x0,24,0x140C50150,,
AccumulatingValueModifierEffect,0x0,25,0x140C8B5E0,,
AccumulatingValueModifierEffect,0x0,26,0x140C8B680,,
AccumulatingValueModifierEffect,0x0,27,0x140C4D6D0,,
AccumulatingValueModifierEffect,0x0,28,0x140C8ACD0,,
AccumulatingValueModifierEffect,0x0,29,0x140C4D710,,
AccumulatingValueModifierEffect,0x0,30,0x140C4D750,ActiveEffect::CheckTargetActorsOnly(ActiveEffectFactory::CheckTargetArgs&),
AccumulatingValueModifierEffect,0x0,31,0x140C8AF30,,
AccumulatingValueModifierEffect,0x0,32,0x140C4D870,,
AccumulatingValueModifierEffect,0x0,33,0x140C8B180,,
AcquireInterface,0x0,0,0x1400EBBE0,QueuedTree::`scalar_deleting_destructor'(uint),
AcquireInterface,0x0,1,0x14203D410,,
AcquireInterface,0x0,2,0x14203E0B0,,
AcquireInterface,0x0,3,0x14203E2B0,,
AcquireInterface,0x0,4,0x14203E1B0,,
Action,0x0,0,0x14005A7F0,,
Action,0x0,1,0x140026ED0,,
Action,0x0,2,0x1414BA330,,
Action,0x0,3,0x1414BA340,,
Action,0x0,4,0x14005B4F0,,
Action,0x0,5,0x14005B6A0,,
Action,0x0,6,0x14005B300,,
Action,0x0,7,0x14005B660,,
Action,0x0,8,0x14005B670,,
Action,0x0,9,0x14005B680,,
ActionActivateDoneHandler,0x0,0,0x140F84840,,
ActionActivateDoneHandler,0x0,1,0x140F6D030,,
ActionInput,0x0,0,0x14016ACD0,,
ActionInput,0x0,1,0x140014680,,
ActionInput,0x0,2,0x140014670,,
ActionInput,0x0,3,0x140014690,,
ActionPolicy,0x0,0,0x140174390,,
ActionPolicy,0x0,1,0x142936AC6,,
ActivateChoiceListener,0x0,0,0x140B7D0C0,,
ActivateChoiceListener,0x0,1,0x140832870,,
ActivateChoiceListener,0x0,2,0x1408329A0,,
ActivateChoiceListener,0x0,3,0x140832B40,,
ActivateHandler,0x0,0,0x140F48080,,
ActivateHandler,0x0,1,0x140F4C5F0,,
ActivateHandler,0x0,2,0x1401E0760,,
ActivateHandler,0x0,3,0x1401E0750,,
ActivateHandler,0x0,4,0x1401E0780,,
ActivateHandler,0x0,5,0x1401E0740,,
ActivateHandler,0x0,6,0x1401E0770,,
ActivateHandler,0x0,7,0x1401E0730,,
ActivateHandler,0x0,8,0x140F49050,,
ActivateHandler,0x0,9,0x140F4BCF0,,
ActivateHandler,0x0,10,0x140F42340,,
ActivateHandler,0x0,11,0x140F4C5A0,,
ActiveEffect,0x0,0,0x140C51E10,,
ActiveEffect,0x0,1,0x140C4E860,,
ActiveEffect,0x0,2,0x140C4EA50,,
ActiveEffect,0x0,3,0x140C4CF80,,
ActiveEffect,0x0,4,0x140C4EB60,ActiveEffect::LoadActiveEffect(BGSLoadFormBuffer*),
ActiveEffect,0x0,5,0x140C52300,,
ActiveEffect,0x0,6,0x140C4EE40,,
ActiveEffect,0x0,7,0x140C4F010,,
ActiveEffect,0x0,8,0x140C4F3B0,,
ActiveEffect,0x0,9,0x140C4F3C0,,
ActiveEffect,0x0,10,0x140C4CFA0,,
ActiveEffect,0x0,11,0x140C4F3D0,,
ActiveEffect,0x0,12,0x140C4F660,,
ActiveEffect,0x0,13,0x140C4FA00,ActiveEffect::DoStandardCustomSkillUsage(float),
ActiveEffect,0x0,14,0x140C4FA80,,
ActiveEffect,0x0,15,0x140C4FD20,,
ActiveEffect,0x0,16,0x140C4CF60,,
ActiveEffect,0x0,17,0x140C4CFB0,"FinishActiveEffectVisitor::operator()(BSTSmartPointer<ActiveEffect,BSTSmartPointerIntrusiveRefCount>&)",
ActiveEffect,0x0,18,0x140C4CF70,,
ActiveEffect,0x0,19,0x140C4FFD0,,
ActiveEffect,0x0,20,0x140C4FFF0,,
ActiveEffect,0x0,21,0x140C50070,,
ActiveEffect,0x0,22,0x140C522F0,,
ActiveEffect,0x0,23,0x140C52070,,
ActiveEffect,0x0,24,0x140C50150,,
ActiveEffect,0x0,25,0x140C50C20,,
ActiveEffect,0x0,26,0x140C50C30,,
ActiveEffectReferenceEffectController,0x0,0,0x140C51E70,,
ActiveEffectReferenceEffectController,0x0,1,0x140C7D7E0,,
ActiveEffectReferenceEffectController,0x0,2,0x140C7D800,BGSLoadGameBuffer::LoadFormID<TESEffectShader>(TESEffectShader*&),
ActiveEffectReferenceEffectController,0x0,3,0x140C7D810,,
ActiveEffectReferenceEffectController,0x0,4,0x140C7D870,,
ActiveEffectReferenceEffectController,0x0,5,0x140C7D890,,
ActiveEffectReferenceEffectController,0x0,6,0x140C7D8B0,,
ActiveEffectReferenceEffectController,0x0,7,0x140C7D920,,
ActiveEffectReferenceEffectController,0x0,8,0x140C7D940,,
ActiveEffectReferenceEffectController,0x0,9,0x140C7D970,,
ActiveEffectReferenceEffectController,0x0,10,0x140C7D9A0,,
ActiveEffectReferenceEffectController,0x0,11,0x140C7D9E0,,
ActiveEffectReferenceEffectController,0x0,12,0x140C7DA30,,
ActiveEffectReferenceEffectController,0x0,13,0x140C7DA80,,
ActiveEffectReferenceEffectController,0x0,14,0x140C7DAD0,,
ActiveEffectReferenceEffectController,0x0,15,0x140C7CFF0,,
ActiveEffectReferenceEffectController,0x0,16,0x140C7D020,,
ActiveEffectReferenceEffectController,0x0,17,0x140C7D030,,
ActiveEffectReferenceEffectController,0x0,18,0x140C7D040,,
ActiveEffectReferenceEffectController,0x0,19,0x140C7D050,,
ActiveEffectReferenceEffectController,0x0,20,0x140C7D060,,
ActiveEffectReferenceEffectController,0x0,21,0x140C7D070,WeaponEnchantmentController::IsReadyForAttach(void),
ActiveEffectReferenceEffectController,0x0,22,0x140C7D0B0,WeaponEnchantmentController::SetAttachRoot(void),
ActiveEffectReferenceEffectController,0x0,23,0x140C7DAE0,,
ActiveEffectReferenceEffectController,0x0,24,0x140C7DB40,_lambda_4b8419320259b2f2cc53891aa22d910e_::operator()_392,
ActiveEffectReferenceEffectController,0x0,25,0x140C7D0E0,,
ActiveEffectReferenceEffectController,0x0,26,0x140C7D0F0,,
ActiveEffectReferenceEffectController,0x0,27,0x140C7D100,,
ActiveEffectReferenceEffectController,0x0,28,0x140C7D110,,
ActiveEffectReferenceEffectController,0x0,29,0x140C7D120,,
ActiveEffectReferenceEffectController,0x0,30,0x140C7DBC0,,
ActiveEffectReferenceEffectController,0x0,31,0x140C7DBE0,ScriptEffect::~ScriptEffect(void),
ActiveEffectReferenceEffectController,0x0,32,0x140C7DBF0,,
ActiveEffectReferenceEffectController,0x0,33,0x140C7DC40,,
ActiveEffectReferenceEffectController,0x0,34,0x140C7DCB0,,
ActorKnowledge,0x0,0,0x140F5EE10,,
ActorKnowledge,0x0,1,0x141B94970,,
ActorLookCameraState,0x0,0,0x1408406C0,,
ActorLookCameraState,0x0,1,0x14083FA20,,
ActorLookCameraState,0x0,2,0x14083ECB0,,
ActorLookCameraState,0x0,3,0x14083ECC0,,
ActorMagicCaster,0x0,0,0x140C55F70,,
ActorMagicCaster,0x0,1,0x140C52C60,,
ActorMagicCaster,0x0,2,0x140C63390,,
ActorMagicCaster,0x0,3,0x140C634E0,,
ActorMagicCaster,0x0,4,0x140C526A0,,
ActorMagicCaster,0x0,5,0x140C52780,,
ActorMagicCaster,0x0,6,0x140C52850,,
ActorMagicCaster,0x0,7,0x140C528F0,,
ActorMagicCaster,0x0,8,0x140C52B10,,
ActorMagicCaster,0x0,9,0x140C52A00,,
ActorMagicCaster,0x0,10,0x140C53110,,
ActorMagicCaster,0x0,11,0x140C53360,,
ActorMagicCaster,0x0,12,0x140C54720,,
ActorMagicCaster,0x0,13,0x140C52B60,,
ActorMagicCaster,0x0,14,0x140C66170,,
ActorMagicCaster,0x0,15,0x140C52B70,,
ActorMagicCaster,0x0,16,0x140C52C40,,
ActorMagicCaster,0x0,17,0x140C53F30,,
ActorMagicCaster,0x0,18,0x140C53E60,,
ActorMagicCaster,0x0,19,0x140C53EC0,,
ActorMagicCaster,0x0,20,0x140C54010,,
ActorMagicCaster,0x0,21,0x140C66440,,
ActorMagicCaster,0x0,22,0x140C53840,,
ActorMagicCaster,0x0,23,0x140C53850,"ActorMagicCaster::InitializeAnimationGraphVariables(BSTSmartPointer<BShkbAnimationGraph,BSTSmartPointerIntrusiveRefCount>&)",
ActorMagicCaster,0x0,24,0x140C53860,,
ActorMagicCaster,0x0,25,0x140C540E0,,
ActorMagicCaster,0x0,26,0x140C54210,,
ActorMagicCaster,0x0,27,0x140C54350,,
ActorMagicCaster,0x0,28,0x140C54420,,
ActorMagicCaster,0x0,29,0x140C54690,,
ActorMediator,0x0,0,0x140E21550,,
ActorMediator,0x0,1,0x140E21090,,
ActorMovementDeltaSmoothedChannel,0x0,0,0x140F64490,,
ActorMovementDeltaSmoothedChannel,0x0,1,0x142936AC6,,
ActorMover,0x0,0,0x140F23CB0,,
ActorPackageData,0x0,0,0x140724FA0,,
ActorPackageData,0x0,1,0x142936AC6,,
ActorPackageData,0x0,2,0x1407250E0,,
ActorPackageData,0x0,3,0x140725110,,
ActorPackageData,0x0,4,0x1407250C0,,
ActorPackageData,0x0,5,0x142936AC6,,
ActorPackageData,0x0,6,0x142936AC6,,
ActorPackageData,0x0,7,0x1407250F0,,
ActorPackageData,0x0,8,0x140725100,,
ActorSpeedSmoothedChannel,0x0,0,0x140F644E0,,
ActorSpeedSmoothedChannel,0x0,1,0x140F63790,,
ActorState,0x0,0,0x140E23880,,
ActorState,0x0,1,0x142936AC6,,
ActorState,0x0,2,0x142936AC6,,
ActorState,0x0,3,0x142936AC6,,
ActorState,0x0,4,0x142936AC6,,
ActorState,0x0,5,0x142936AC6,,
ActorState,0x0,6,0x142936AC6,,
ActorState,0x0,7,0x142936AC6,,
ActorState,0x0,8,0x142936AC6,,
ActorState,0x0,9,0x142936AC6,,
ActorState,0x0,10,0x142936AC6,,
ActorState,0x0,11,0x142936AC6,,
ActorState,0x0,12,0x142936AC6,,
ActorState,0x0,13,0x142936AC6,,
ActorState,0x0,14,0x142936AC6,,
ActorState,0x0,15,0x142936AC6,,
ActorState,0x0,16,0x142936AC6,,
ActorState,0x0,17,0x142936AC6,,
ActorState,0x0,18,0x142936AC6,,
ActorState,0x0,19,0x142936AC6,,
ActorState,0x0,20,0x142936AC6,,
ActorState,0x0,21,0x142936AC6,,
ActorState,0x0,22,0x142936AC6,,
ActorState,0x0,23,0x142936AC6,,
ActorState,0x0,24,0x142936AC6,,
ActorState,0x0,25,0x142936AC6,,
ActorState,0x0,26,0x142936AC6,,
ActorState,0x0,27,0x142936AC6,,
ActorState,0x0,28,0x142936AC6,,
ActorState,0x0,29,0x142936AC6,,
ActorState,0x0,30,0x142936AC6,,
ActorState,0x0,31,0x140E230A0,,
ActorState,0x0,32,0x142936AC6,,
ActorState,0x0,33,0x140E22DF0,,
ActorState,0x0,34,0x140E22E40,,
ActorState,0x0,35,0x142936AC6,,
ActorState,0x0,36,0x142936AC6,,
ActorState,0x0,37,0x142936AC6,,
ActorState,0x0,38,0x140E23090,,
ActorTargetCheck,0x0,0,0x140C69960,,
ActorTargetCheck,0x0,1,0x140C69CD0,,
ActorTurnDeltaSmoothedChannel,0x0,0,0x140F64530,,
ActorTurnDeltaSmoothedChannel,0x0,1,0x140F63910,,
ActorValueInfo,0x0,0,0x1406A1680,,
ActorValueInfo,0x0,1,0x140048E60,,
ActorValueInfo,0x0,2,0x140152140,,
ActorValueInfo,0x0,3,0x140152230,,
ActorValueInfo,0x0,4,0x140046DA0,"Find<BGSKeyword*,ArrayEqualFunctor<BGSKeyword*,BGSKeyword*>,BSScrapArrayAllocator,BGSKeyword*>(BSTArray<BGSKeyword*,BSScrapArrayAllocator>&,BGSKeyword*&,uint,ArrayEqualFunctor<BGSKeyword*,BGSKeyword*>&)",
ActorValueInfo,0x0,5,0x140046DC0,,
ActorValueInfo,0x0,6,0x140154550,,
ActorValueInfo,0x0,7,0x140152130,,
ActorValueInfo,0x0,8,0x14069F5E0,,
ActorValueInfo,0x0,9,0x14069F810,,
ActorValueInfo,0x0,10,0x14006B0E0,,
ActorValueInfo,0x0,11,0x14006B0D0,,
ActorValueInfo,0x0,12,0x140152600,,
ActorValueInfo,0x0,13,0x140152950,,
ActorValueInfo,0x0,14,0x1401529B0,,
ActorValueInfo,0x0,15,0x1401529E0,,
ActorValueInfo,0x0,16,0x1401529F0,,
ActorValueInfo,0x0,17,0x140152A00,,
ActorValueInfo,0x0,18,0x140152A90,,
ActorValueInfo,0x0,19,0x140152B90,,
ActorValueInfo,0x0,20,0x140152BA0,,
ActorValueInfo,0x0,21,0x140152BB0,,
ActorValueInfo,0x0,22,0x140129510,,
ActorValueInfo,0x0,23,0x1401536C0,,
ActorValueInfo,0x0,24,0x14006AD00,,
ActorValueInfo,0x0,25,0x14006AEB0,,
ActorValueInfo,0x0,26,0x1401538F0,,
ActorValueInfo,0x0,27,0x14006ADB0,,
ActorValueInfo,0x0,28,0x14006AE90,,
ActorValueInfo,0x0,29,0x14006AE70,,
ActorValueInfo,0x0,30,0x14006B010,"ConcreteObjectFormFactory<BGSDualCastData,133,95,2>::~ConcreteObjectFormFactory<BGSDualCastData,133,95,2>(void)",
ActorValueInfo,0x0,31,0x14006B020,,
ActorValueInfo,0x0,32,0x14006AC90,,
ActorValueInfo,0x0,33,0x14006B1E0,,
ActorValueInfo,0x0,34,0x14006AE50,"TESForm::InitItemTT<BGSProjectile,TESForm::DefaultFormIDResolver<BGSProjectile>>(BGSProjectile*&,uint&,TESForm*)",
ActorValueInfo,0x0,35,0x14006B350,,
ActorValueInfo,0x0,36,0x14006AE60,,
ActorValueInfo,0x0,37,0x14006ADE0,,
ActorValueInfo,0x0,38,0x140153C10,,
ActorValueInfo,0x0,39,0x14006ADA0,,
ActorValueInfo,0x0,40,0x140153D20,,
ActorValueInfo,0x0,41,0x140153D90,,
ActorValueInfo,0x0,42,0x14006B370,,
ActorValueInfo,0x0,43,0x140071C60,,
ActorValueInfo,0x0,44,0x14006B380,,
ActorValueInfo,0x0,45,0x140071C70,,
ActorValueInfo,0x0,46,0x140071BC0,EffectSettingCollection::CreateDefaultEffects(void),
ActorValueInfo,0x0,47,0x140071C20,,
ActorValueInfo,0x0,48,0x14006C370,,
ActorValueInfo,0x0,49,0x14006B0B0,,
ActorValueInfo,0x0,50,0x14006B0A0,,
ActorValueInfo,0x0,51,0x14006B090,,
ActorValueInfo,0x0,52,0x140071B00,,
ActorValueInfo,0x0,53,0x140154510,"BGSTypedFormValuePair::FindIndexForForm(TESForm*,BSTArray<BSTTuple<TESForm*,BGSTypedFormValuePair::SharedVal>,BSTArrayHeapAllocator>*)",
ActorValueInfo,0x0,54,0x140154540,,
ActorValueInfo,0x0,55,0x1401546F0,,
ActorValueInfo,0x0,56,0x140154740,,
ActorValueInfo,0x0,57,0x1406A1830,,
ActorValueInfo,0x0,58,0x1406A1810,_lambda_c90b8ee36a88b09b734c74a383680d88_::operator(),
ActorValueInfo,0x0,59,0x14069FC30,,
ActorValueInfo,0x0,60,0x140154780,,
ActorValueInfo,0x0,61,0x140154790,,
ActorValueInfo,0x0,62,0x14006B000,,
ActorValueInfo,0x0,63,0x14006B0F0,,
ActorValueInfo,0x0,64,0x140071840,,
ActorValueInfo,0x0,65,0x140154800,,
ActorValueInfo,0x0,66,0x14006AE30,,
ActorValueInfo,0x0,67,0x14006B1A0,"ConcreteObjectFormFactory<BGSDualCastData,133,95,2>::`vector_deleting_destructor'(uint)",
ActorValueInfo,0x0,68,0x140071AD0,,
ActorValueInfo,0x0,69,0x140071AF0,,
ActorValueInfo,0x0,70,0x140071B30,,
ActorValueInfo,0x0,71,0x140154E40,,
ActorValueInfo,0x0,72,0x140154E80,,
ActorValueInfo,0x0,73,0x140154E90,_lambda_5796a19a9e110bda2b11d3264bd64872_::operator(),
ActorValueOwner,0x0,0,0x140428FB0,"DFALL<NiTMapItem<BSPointerHandle<TESObjectREFR,BSUntypedPointerHandle<21,5>>,BSPointerHandle<TESObjectREFR,BSUntypedPointerHandle<21,5>>>>::Allocate(void)",
ActorValueOwner,0x0,1,0x14042ADA0,,
ActorValueOwner,0x0,2,0x14042B4D0,,
ActorValueOwner,0x0,3,0x14042B030,,
ActorValueOwner,0x0,4,0x14042ED60,,
ActorValueOwner,0x0,5,0x14042BE60,,
ActorValueOwner,0x0,6,0x14042BE50,,
ActorValueOwner,0x0,7,0x14042B370,,
ActorValueOwner,0x0,8,0x14042E5D0,,
ActorValueOwner,0x0,9,0x14042E840,,
ActorValueOwner,0x0,10,0x1406A1F60,,
AddCellGrassTask,0x0,0,0x140108BE0,,
AddCellGrassTask,0x0,1,0x1400F45C0,,
AddCellGrassTask,0x0,2,0x1400F45A0,,
AddCellGrassTask,0x0,3,0x140109B20,"BSTArray<TESObjectCELL*,BSTArrayHeapAllocator>::MoveItems(uint,uint,uint)",
AddCellGrassTask,0x0,4,0x141CA7F90,,
AddCellGrassTask,0x0,5,0x141CA4CA0,,
AddCellGrassTask,0x0,6,0x14010B3C0,,
AddCellGrassTask,0x0,7,0x141CA7F00,,
AddCellGrassTask,0x0,8,0x141CA4CE0,,
AddCellGrassTask,0x0,9,0x141CA4D30,,
AddCellGrassTask,0x0,10,0x141CA81A0,,
AddCellGrassTask,0x0,11,0x141CA81B0,,
AddCellGrassTask,0x0,12,0x141CA81C0,,
AddDataObjectListener,0x0,0,0x141503C90,,
AddDataObjectListener,0x0,1,0x140026ED0,,
AddDataObjectListener,0x0,2,0x1414BA330,,
AddDataObjectListener,0x0,3,0x1414BA340,,
AddDataObjectListener,0x0,4,0x142936AC6,,
AddObjectListener,0x0,0,0x141DD8DA0,,
AddObjectListener,0x0,1,0x140026ED0,,
AddObjectListener,0x0,2,0x1414BA330,,
AddObjectListener,0x0,3,0x1414BA340,,
AddObjectListener,0x0,4,0x142936AC6,,
AddPerkVisitor,0x0,0,0x140571770,,
AddRagdollHandler,0x0,0,0x140F84890,,
AddRagdollHandler,0x0,1,0x140F6D3C0,,
AimModelPlayerComponent,0x0,0,0x140845A10,,
AimModelPlayerComponent,0x0,1,0x140843DE0,,
AimModelPlayerComponent,0x0,2,0x1408447B0,,
AlarmPackage,0x0,0,0x140F51D40,,
AlarmPackage,0x0,1,0x140048E60,,
AlarmPackage,0x0,2,0x140152140,,
AlarmPackage,0x0,3,0x140152230,,
AlarmPackage,0x0,4,0x140046DA0,"Find<BGSKeyword*,ArrayEqualFunctor<BGSKeyword*,BGSKeyword*>,BSScrapArrayAllocator,BGSKeyword*>(BSTArray<BGSKeyword*,BSScrapArrayAllocator>&,BGSKeyword*&,uint,ArrayEqualFunctor<BGSKeyword*,BGSKeyword*>&)",
AlarmPackage,0x0,5,0x140046DC0,,
AlarmPackage,0x0,6,0x140154550,,
AlarmPackage,0x0,7,0x140718FE0,,
AlarmPackage,0x0,8,0x1407190D0,,
AlarmPackage,0x0,9,0x140719180,,
AlarmPackage,0x0,10,0x14006B0E0,,
AlarmPackage,0x0,11,0x14006B0D0,,
AlarmPackage,0x0,12,0x140152600,,
AlarmPackage,0x0,13,0x140152950,,
AlarmPackage,0x0,14,0x1401529B0,,
AlarmPackage,0x0,15,0x1401529E0,,
AlarmPackage,0x0,16,0x1401529F0,,
AlarmPackage,0x0,17,0x140F51460,,
AlarmPackage,0x0,18,0x140F51580,_lambda_6d721d2257f2421bcae86aa4f3ef7676_::operator(),
AlarmPackage,0x0,19,0x140F516D0,,
AlarmPackage,0x0,20,0x140152BA0,,
AlarmPackage,0x0,21,0x14071DC40,,
AlarmPackage,0x0,22,0x140719C30,,
AlarmPackage,0x0,23,0x1401536C0,,
AlarmPackage,0x0,24,0x14006AD00,,
AlarmPackage,0x0,25,0x14006AEB0,,
AlarmPackage,0x0,26,0x1401538F0,,
AlarmPackage,0x0,27,0x14006ADB0,,
AlarmPackage,0x0,28,0x14006AE90,,
AlarmPackage,0x0,29,0x14006AE70,,
AlarmPackage,0x0,30,0x14006B010,"ConcreteObjectFormFactory<BGSDualCastData,133,95,2>::~ConcreteObjectFormFactory<BGSDualCastData,133,95,2>(void)",
AlarmPackage,0x0,31,0x14006B020,,
AlarmPackage,0x0,32,0x14006AC90,,
AlarmPackage,0x0,33,0x14006B1E0,,
AlarmPackage,0x0,34,0x14006AE50,"TESForm::InitItemTT<BGSProjectile,TESForm::DefaultFormIDResolver<BGSProjectile>>(BGSProjectile*&,uint&,TESForm*)",
AlarmPackage,0x0,35,0x14006B350,,
AlarmPackage,0x0,36,0x14006AE60,,
AlarmPackage,0x0,37,0x14006ADE0,,
AlarmPackage,0x0,38,0x140153C10,,
AlarmPackage,0x0,39,0x14006ADA0,,
AlarmPackage,0x0,40,0x140153D20,,
AlarmPackage,0x0,41,0x140153D90,,
AlarmPackage,0x0,42,0x14006B370,,
AlarmPackage,0x0,43,0x140071C60,,
AlarmPackage,0x0,44,0x14006B380,,
AlarmPackage,0x0,45,0x140071C70,,
AlarmPackage,0x0,46,0x140071BC0,EffectSettingCollection::CreateDefaultEffects(void),
AlarmPackage,0x0,47,0x140071C20,,
AlarmPackage,0x0,48,0x14006C370,,
AlarmPackage,0x0,49,0x14006B0B0,,
AlarmPackage,0x0,50,0x14006B0A0,,
AlarmPackage,0x0,51,0x14006B090,,
AlarmPackage,0x0,52,0x14071F550,TESCustomPackageData::GetName(IPackageData*),
AlarmPackage,0x0,53,0x140154510,"BGSTypedFormValuePair::FindIndexForForm(TESForm*,BSTArray<BSTTuple<TESForm*,BGSTypedFormValuePair::SharedVal>,BSTArrayHeapAllocator>*)",
AlarmPackage,0x0,54,0x140F511A0,,
AlarmPackage,0x0,55,0x1401546F0,,
AlarmPackage,0x0,56,0x140154740,,
AlarmPackage,0x0,57,0x14006AD30,,
AlarmPackage,0x0,58,0x14006AD20,,
AlarmPackage,0x0,59,0x14006B420,,
AlarmPackage,0x0,60,0x140154780,,
AlarmPackage,0x0,61,0x140154790,,
AlarmPackage,0x0,62,0x14006B000,,
AlarmPackage,0x0,63,0x14006B0F0,,
AlarmPackage,0x0,64,0x140071840,,
AlarmPackage,0x0,65,0x140154800,,
AlarmPackage,0x0,66,0x14071E670,,
AlarmPackage,0x0,67,0x14006B1A0,"ConcreteObjectFormFactory<BGSDualCastData,133,95,2>::`vector_deleting_destructor'(uint)",
